PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
12664262	Thermococcus atlanticus sp nov., a hyperthermophilic Archaeon isolated from a deep-sea hydrothermal vent in the Mid-Atlantic Ridge [corrected]	Cambon-Bonavita MA, Lesongeur F, Pignet P, Wery N, Lambert C, Godfroy A, Querellou J, Barbier G.	"Extremophiles. 2003 Apr;7(2):101-9. doi: 10.1007/s00792-002-0301-8. Epub 2002 Nov 23."	Cambon-Bonavita MA	Extremophiles	2003	2003/03/29			10.1007/s00792-002-0301-8
12676683	Coupling of bacterial endosymbiont and host mitochondrial genomes in the hydrothermal vent clam Calyptogena magnifica	Hurtado LA, Mateos M, Lutz RA, Vrijenhoek RC.	"Appl Environ Microbiol. 2003 Apr;69(4):2058-64. doi: 10.1128/AEM.69.4.2058-2064.2003."	Hurtado LA	Appl Environ Microbiol	2003	2003/04/05	PMC154811		10.1128/AEM.69.4.2058-2064.2003
12700151	Genomic markers of ancient anaerobic microbial pathways: sulfate reduction, methanogenesis, and methane oxidation	Teske A, Dhillon A, Sogin ML.	"Biol Bull. 2003 Apr;204(2):186-91. doi: 10.2307/1543556."	Teske A	Biol Bull	2003	2003/04/18			10.2307/1543556
12721359	The loss of the hemoglobin H2S-binding function in annelids from sulfide-free habitats reveals molecular adaptation driven by Darwinian positive selection	Bailly X, Leroy R, Carney S, Collin O, Zal F, Toulmond A, Jollivet D.	"Proc Natl Acad Sci U S A. 2003 May 13;100(10):5885-90. doi: 10.1073/pnas.1037686100. Epub 2003 Apr 29."	Bailly X	Proc Natl Acad Sci U S A	2003	2003/05/02	PMC156296		10.1073/pnas.1037686100
12732547	Molecular characterization of sulfate-reducing bacteria in the Guaymas Basin	Dhillon A, Teske A, Dillon J, Stahl DA, Sogin ML.	"Appl Environ Microbiol. 2003 May;69(5):2765-72. doi: 10.1128/AEM.69.5.2765-2772.2003."	Dhillon A	Appl Environ Microbiol	2003	2003/05/07	PMC154542		10.1128/AEM.69.5.2765-2772.2003
12732575	"Thermophily in the Geobacteraceae: Geothermobacter ehrlichii gen. nov., sp. nov., a novel thermophilic member of the Geobacteraceae from the ""Bag City"" hydrothermal vent"	Kashefi K, Holmes DE, Baross JA, Lovley DR.	"Appl Environ Microbiol. 2003 May;69(5):2985-93. doi: 10.1128/AEM.69.5.2985-2993.2003."	Kashefi K	Appl Environ Microbiol	2003	2003/05/07	PMC154550		10.1128/AEM.69.5.2985-2993.2003
12732953	A novel, highly viscous polysaccharide excreted by an alteromonas isolated from a deep-sea hydrothermal vent shrimp	Raguénès G, Cambon-Bonavita MA, Lohier JF, Boisset C, Guezennec J.	"Curr Microbiol. 2003 Jun;46(6):448-52. doi: 10.1007/s00284-002-3922-3."	Raguénès G	Curr Microbiol	2003	2003/05/07			10.1007/s00284-002-3922-3
12743834	Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkish-streamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium	Alain K, Rolland S, Crassous P, Lesongeur F, Zbinden M, le Gall C, Godfroy A, Page A, Juniper SK, Cambon-Bonavita MA, Duchiron F, Querellou J.	"Extremophiles. 2003 Oct;7(5):361-70. doi: 10.1007/s00792-003-0329-4. Epub 2003 May 13."	Alain K	Extremophiles	2003	2003/05/14			10.1007/s00792-003-0329-4
12755716	Archaeal diversity associated with in situ samplers deployed on hydrothermal vents on the East Pacific Rise (13 degrees N)	Nercessian O, Reysenbach AL, Prieur D, Jeanthon C.	"Environ Microbiol. 2003 Jun;5(6):492-502. doi: 10.1046/j.1462-2920.2003.00437.x."	Nercessian O	Environ Microbiol	2003	2003/05/21			10.1046/j.1462-2920.2003.00437.x
12788766	Incidence and diversity of microorganisms within the walls of an active deep-sea sulfide chimney	Schrenk MO, Kelley DS, Delaney JR, Baross JA.	"Appl Environ Microbiol. 2003 Jun;69(6):3580-92. doi: 10.1128/AEM.69.6.3580-3592.2003."	Schrenk MO	Appl Environ Microbiol	2003	2003/06/06	PMC161516		10.1128/AEM.69.6.3580-3592.2003
12807196	Oceanithermus profundus gen. nov., sp. nov., a thermophilic, microaerophilic, facultatively chemolithoheterotrophic bacterium from a deep-sea hydrothermal vent	Miroshnichenko ML, L'Haridon S, Jeanthon C, Antipov AN, Kostrikina NA, Tindall BJ, Schumann P, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):747-752. doi: 10.1099/ijs.0.02367-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02367-0
12807210	Deferribacter desulfuricans sp. nov., a novel sulfur-, nitrate- and arsenate-reducing thermophile isolated from a deep-sea hydrothermal vent	Takai K, Kobayashi H, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):839-846. doi: 10.1099/ijs.0.02479-0."	Takai K	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02479-0
12807211	Thermococcus gammatolerans sp. nov., a hyperthermophilic archaeon from a deep-sea hydrothermal vent that resists ionizing radiation	Jolivet E, L'Haridon S, Corre E, Forterre P, Prieur D.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):847-851. doi: 10.1099/ijs.0.02503-0."	Jolivet E	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02503-0
12807214	Persephonella hydrogeniphila sp. nov., a novel thermophilic, hydrogen-oxidizing bacterium from a deep-sea hydrothermal vent chimney	Nakagawa S, Takai K, Horikoshi K, Sako Y.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):863-869. doi: 10.1099/ijs.0.02505-0."	Nakagawa S	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02505-0
12823190	Metabolism of organic compounds in anaerobic, hydrothermal sulphate-reducing marine sediments	Tor JM, Amend JP, Lovley DR.	"Environ Microbiol. 2003 Jul;5(7):583-91. doi: 10.1046/j.1462-2920.2003.00441.x."	Tor JM	Environ Microbiol	2003	2003/06/26			10.1046/j.1462-2920.2003.00441.x
12892124	Clostridium caminithermale sp. nov., a slightly halophilic and moderately thermophilic bacterium isolated from an Atlantic deep-sea hydrothermal chimney	Brisbarre N, Fardeau ML, Cueff V, Cayol JL, Barbier G, Cilia V, Ravot G, Thomas P, Garcia JL, Ollivier B.	"Int J Syst Evol Microbiol. 2003 Jul;53(Pt 4):1043-1049. doi: 10.1099/ijs.0.02471-0."	Brisbarre N	Int J Syst Evol Microbiol	2003	2003/08/02			10.1099/ijs.0.02471-0
12892139	Tepidibacter thalassicus gen. nov., sp. nov., a novel moderately thermophilic, anaerobic, fermentative bacterium from a deep-sea hydrothermal vent	Slobodkin AI, Tourova TP, Kostrikina NA, Chernyh NA, Bonch-Osmolovskaya EA, Jeanthon C, Jones BE.	"Int J Syst Evol Microbiol. 2003 Jul;53(Pt 4):1131-1134. doi: 10.1099/ijs.0.02600-0."	Slobodkin AI	Int J Syst Evol Microbiol	2003	2003/08/02			10.1099/ijs.0.02600-0
12892142	Vulcanithermus mediatlanticus gen. nov., sp. nov., a novel member of the family Thermaceae from a deep-sea hot vent	Miroshnichenko ML, L'Haridon S, Nercessian O, Antipov AN, Kostrikina NA, Tindall BJ, Schumann P, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA, Jeanthon C.	"Int J Syst Evol Microbiol. 2003 Jul;53(Pt 4):1143-1148. doi: 10.1099/ijs.0.02579-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/08/02			10.1099/ijs.0.02579-0
12901013	[Oligonucleotide probes for the detection of Thermoanaerobacter]	Subbotina IV, Chernykh NA, Sokolova TG, Kublanov IV, Bonch-Osmolovskaia EA, Lebedinskiĭ AV.	"Mikrobiologiia. 2003 May-Jun;72(3):374-82."	Subbotina IV	Mikrobiologiia	2003	2003/08/07			
12957888	Evidence of chemolithoautotrophy in the bacterial community associated with Alvinella pompejana, a hydrothermal vent polychaete	Campbell BJ, Stein JL, Cary SC.	"Appl Environ Microbiol. 2003 Sep;69(9):5070-8. doi: 10.1128/AEM.69.9.5070-5078.2003."	Campbell BJ	Appl Environ Microbiol	2003	2003/09/06	PMC194926		10.1128/AEM.69.9.5070-5078.2003
12957939	"Filamentous ""Epsilonproteobacteria"" dominate microbial mats from sulfidic cave springs"	Engel AS, Lee N, Porter ML, Stern LA, Bennett PC, Wagner M.	"Appl Environ Microbiol. 2003 Sep;69(9):5503-11. doi: 10.1128/AEM.69.9.5503-5511.2003."	Engel AS	Appl Environ Microbiol	2003	2003/09/06	PMC194925		10.1128/AEM.69.9.5503-5511.2003
13130052	Desulfonauticus submarinus gen. nov., sp. nov., a novel sulfate-reducing bacterium isolated from a deep-sea hydrothermal vent	Audiffrin C, Cayol JL, Joulian C, Casalot L, Thomas P, Garcia JL, Ollivier B.	"Int J Syst Evol Microbiol. 2003 Sep;53(Pt 5):1585-1590. doi: 10.1099/ijs.0.02551-0."	Audiffrin C	Int J Syst Evol Microbiol	2003	2003/09/18			10.1099/ijs.0.02551-0
13130062	Deferribacter abyssi sp. nov., an anaerobic thermophile from deep-sea hydrothermal vents of the Mid-Atlantic Ridge	Miroshnichenko ML, Slobodkin AI, Kostrikina NA, L'Haridon S, Nercessian O, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA, Jeanthon C.	"Int J Syst Evol Microbiol. 2003 Sep;53(Pt 5):1637-1641. doi: 10.1099/ijs.0.02673-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/09/18			10.1099/ijs.0.02673-0
14508655	Endosymbiotic microflora of the vestimentiferan tubeworm ( Lamellibrachia sp.) from a bathyal cold seep	Kimura H, Higashide Y, Naganuma T.	"Mar Biotechnol (NY). 2003 Nov-Dec;5(6):593-603. doi: 10.1007/s10126-002-0117-7. Epub 2003 Sep 29."	Kimura H	Mar Biotechnol (NY)	2003	2003/09/26			10.1007/s10126-002-0117-7
14510850	Bacterial diversity in hydrothermal sediment and epsilonproteobacterial dominance in experimental microcolonizers at the Mid-Atlantic Ridge	López-García P, Duperron S, Philippot P, Foriel J, Susini J, Moreira D.	"Environ Microbiol. 2003 Oct;5(10):961-76. doi: 10.1046/j.1462-2920.2003.00495.x."	López-García P	Environ Microbiol	2003	2003/09/27			10.1046/j.1462-2920.2003.00495.x
14657116	Idiomarina loihiensis sp. nov., a halophilic gamma-Proteobacterium from the Lō'ihi submarine volcano, Hawai'i	Donachie SP, Hou S, Gregory TS, Malahoff A, Alam M.	"Int J Syst Evol Microbiol. 2003 Nov;53(Pt 6):1873-9. doi: 10.1099/ijs.0.02701-0."	Donachie SP	Int J Syst Evol Microbiol	2003	2003/12/06			10.1099/ijs.0.02701-0
14657128	Balnearium lithotrophicum gen. nov., sp. nov., a novel thermophilic, strictly anaerobic, hydrogen-oxidizing chemolithoautotroph isolated from a black smoker chimney in the Suiyo Seamount hydrothermal system	Takai K, Nakagawa S, Sako Y, Horikoshi K.	"Int J Syst Evol Microbiol. 2003 Nov;53(Pt 6):1947-54. doi: 10.1099/ijs.0.02773-0."	Takai K	Int J Syst Evol Microbiol	2003	2003/12/06			10.1099/ijs.0.02773-0
14711668	Analysis of dissimilatory sulfite reductase and 16S rRNA gene fragments from deep-sea hydrothermal sites of the Suiyo Seamount, Izu-Bonin Arc, Western Pacific	Nakagawa T, Ishibashi J, Maruyama A, Yamanaka T, Morimoto Y, Kimura H, Urabe T, Fukui M.	"Appl Environ Microbiol. 2004 Jan;70(1):393-403. doi: 10.1128/AEM.70.1.393-403.2004."	Nakagawa T	Appl Environ Microbiol	2004	2004/01/09	PMC321305		10.1128/AEM.70.1.393-403.2004
14742455	Hydrogenimonas thermophila gen. nov., sp. nov., a novel thermophilic, hydrogen-oxidizing chemolithoautotroph within the epsilon-Proteobacteria, isolated from a black smoker in a Central Indian Ridge hydrothermal field	Takai K, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):25-32. doi: 10.1099/ijs.0.02787-0."	Takai K	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02787-0
14742457	Caminibacter profundus sp. nov., a novel thermophile of Nautiliales ord. nov. within the class 'Epsilonproteobacteria', isolated from a deep-sea hydrothermal vent	Miroshnichenko ML, L'Haridon S, Schumann P, Spring S, Bonch-Osmolovskaya EA, Jeanthon C, Stackebrandt E.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):41-45. doi: 10.1099/ijs.0.02753-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02753-0
14742477	Thermovibrio ammonificans sp. nov., a thermophilic, chemolithotrophic, nitrate-ammonifying bacterium from deep-sea hydrothermal vents	Vetriani C, Speck MD, Ellor SV, Lutz RA, Starovoytov V.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):175-181. doi: 10.1099/ijs.0.02781-0."	Vetriani C	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02781-0
14742485	Thermodesulfatator indicus gen. nov., sp. nov., a novel thermophilic chemolithoautotrophic sulfate-reducing bacterium isolated from the Central Indian Ridge	Moussard H, L'Haridon S, Tindall BJ, Banta A, Schumann P, Stackebrandt E, Reysenbach AL, Jeanthon C.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):227-233. doi: 10.1099/ijs.0.02669-0."	Moussard H	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02669-0
14749907	Microbial diversity in inactive chimney structures from deep-sea hydrothermal systems	Suzuki Y, Inagaki F, Takai K, Nealson KH, Horikoshi K.	"Microb Ecol. 2004 Feb;47(2):186-96. doi: 10.1007/s00248-003-1014-y. Epub 2004 Feb 2."	Suzuki Y	Microb Ecol	2004	2004/01/30			10.1007/s00248-003-1014-y
14766605	Two bacteria phylotypes are predominant in the Suiyo seamount hydrothermal plume	Sunamura M, Higashi Y, Miyako C, Ishibashi J, Maruyama A.	"Appl Environ Microbiol. 2004 Feb;70(2):1190-8. doi: 10.1128/AEM.70.2.1190-1198.2004."	Sunamura M	Appl Environ Microbiol	2004	2004/02/10	PMC348851		10.1128/AEM.70.2.1190-1198.2004
14871207	Early steps in microbial colonization processes at deep-sea hydrothermal vents	Alain K, Zbinden M, Le Bris N, Lesongeur F, Quérellou J, Gaill F, Cambon-Bonavita MA.	"Environ Microbiol. 2004 Mar;6(3):227-41. doi: 10.1111/j.1462-2920.2003.00557.x."	Alain K	Environ Microbiol	2004	2004/02/12			10.1111/j.1462-2920.2003.00557.x
14991422	Thermococcus marinus sp. nov. and Thermococcus radiotolerans sp. nov., two hyperthermophilic archaea from deep-sea hydrothermal vents that resist ionizing radiation	Jolivet E, Corre E, L'Haridon S, Forterre P, Prieur D.	"Extremophiles. 2004 Jun;8(3):219-27. doi: 10.1007/s00792-004-0380-9. Epub 2004 Feb 27."	Jolivet E	Extremophiles	2004	2004/03/03			10.1007/s00792-004-0380-9
15006744	Molecular diversity of new Thermococcales isolates from a single area of hydrothermal deep-sea vents as revealed by randomly amplified polymorphic DNA fingerprinting and 16S rRNA gene sequence analysis	Lepage E, Marguet E, Geslin C, Matte-Tailliez O, Zillig W, Forterre P, Tailliez P.	"Appl Environ Microbiol. 2004 Mar;70(3):1277-86. doi: 10.1128/AEM.70.3.1277-1286.2004."	Lepage E	Appl Environ Microbiol	2004	2004/03/10	PMC368356		10.1128/AEM.70.3.1277-1286.2004
15023940	Aeropyrum camini sp. nov., a strictly aerobic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney	Nakagawa S, Takai K, Horikoshi K, Sako Y.	"Int J Syst Evol Microbiol. 2004 Mar;54(Pt 2):329-335. doi: 10.1099/ijs.0.02826-0."	Nakagawa S	Int J Syst Evol Microbiol	2004	2004/03/17			10.1099/ijs.0.02826-0
15023956	Tepidibacter formicigenes sp. nov., a novel spore-forming bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent	Urios L, Cueff V, Pignet P, Barbier G.	"Int J Syst Evol Microbiol. 2004 Mar;54(Pt 2):439-443. doi: 10.1099/ijs.0.02836-0."	Urios L	Int J Syst Evol Microbiol	2004	2004/03/17			10.1099/ijs.0.02836-0
15023967	Halomonas neptunia sp. nov., Halomonas sulfidaeris sp. nov., Halomonas axialensis sp. nov. and Halomonas hydrothermalis sp. nov.: halophilic bacteria isolated from deep-sea hydrothermal-vent environments	Kaye JZ, Márquez MC, Ventosa A, Baross JA.	"Int J Syst Evol Microbiol. 2004 Mar;54(Pt 2):499-511. doi: 10.1099/ijs.0.02799-0."	Kaye JZ	Int J Syst Evol Microbiol	2004	2004/03/17			10.1099/ijs.0.02799-0
15033233	Phylogenetic diversity of sulfate-reducing prokaryotes in active deep-sea hydrothermal vent chimney structures	Nakagawa T, Nakagawa S, Inagaki F, Takai K, Horikoshi K.	"FEMS Microbiol Lett. 2004 Mar 19;232(2):145-52. doi: 10.1016/S0378-1097(04)00044-8."	Nakagawa T	FEMS Microbiol Lett	2004	2004/03/23			10.1016/S0378-1097(04)00044-8
15128570	Novel forms of structural integration between microbes and a hydrothermal vent gastropod from the Indian Ocean	Goffredi SK, Warén A, Orphan VJ, Van Dover CL, Vrijenhoek RC.	"Appl Environ Microbiol. 2004 May;70(5):3082-90. doi: 10.1128/AEM.70.5.3082-3090.2004."	Goffredi SK	Appl Environ Microbiol	2004	2004/05/07	PMC404406		10.1128/AEM.70.5.3082-3090.2004
15164268	The first evidence of anaerobic CO oxidation coupled with H2 production by a hyperthermophilic archaeon isolated from a deep-sea hydrothermal vent	Sokolova TG, Jeanthon C, Kostrikina NA, Chernyh NA, Lebedinsky AV, Stackebrandt E, Bonch-Osmolovskaya EA.	"Extremophiles. 2004 Aug;8(4):317-23. doi: 10.1007/s00792-004-0389-0. Epub 2004 May 26."	Sokolova TG	Extremophiles	2004	2004/05/28			10.1007/s00792-004-0389-0
15214638	Comparative phylogenetic analyses of Halomonas variabilis and related organisms based on 16S rRNA, gyrB and ectBC gene sequences	Okamoto T, Maruyama A, Imura S, Takeyama H, Naganuma T.	"Syst Appl Microbiol. 2004 May;27(3):323-33. doi: 10.1078/0723-2020-00271."	Okamoto T	Syst Appl Microbiol	2004	2004/06/25			10.1078/0723-2020-00271
15253435	Shotgun proteomics of Methanococcus jannaschii and insights into methanogenesis	Zhu W, Reich CI, Olsen GJ, Giometti CS, Yates JR 3rd.	"J Proteome Res. 2004 May-Jun;3(3):538-48. doi: 10.1021/pr034109s."	Zhu W	J Proteome Res	2004	2004/07/16			10.1021/pr034109s
15262949	The phosphoenolpyruvate carboxylase from Methanothermobacter thermautotrophicus has a novel structure	Patel HM, Kraszewski JL, Mukhopadhyay B.	"J Bacteriol. 2004 Aug;186(15):5129-37. doi: 10.1128/JB.186.15.5129-5137.2004."	Patel HM	J Bacteriol	2004	2004/07/21	PMC451628		10.1128/JB.186.15.5129-5137.2004
15309563	Geochemical and microbiological evidence for a hydrogen-based, hyperthermophilic subsurface lithoautotrophic microbial ecosystem (HyperSLiME) beneath an active deep-sea hydrothermal field	Takai K, Gamo T, Tsunogai U, Nakayama N, Hirayama H, Nealson KH, Horikoshi K.	"Extremophiles. 2004 Aug;8(4):269-82. doi: 10.1007/s00792-004-0386-3. Epub 2004 Apr 9."	Takai K	Extremophiles	2004	2004/08/17			10.1007/s00792-004-0386-3
15316720	Characterization and expression of genes from the RubisCO gene cluster of the chemoautotrophic symbiont of Solemya velum: cbbLSQO	Schwedock J, Harmer TL, Scott KM, Hektor HJ, Seitz AP, Fontana MC, Distel DL, Cavanaugh CM.	"Arch Microbiol. 2004 Sep;182(1):18-29. doi: 10.1007/s00203-004-0689-x. Epub 2004 Jul 28."	Schwedock J	Arch Microbiol	2004	2004/08/19			10.1007/s00203-004-0689-x
15357731	Identification of extracellular enzyme producing thermophilic bacilli from Balcova (Agamemnon) geothermal site by ITS rDNA RFLP	Yavuz E, Gunes H, Harsa S, Yenidunya AF.	"J Appl Microbiol. 2004;97(4):810-7. doi: 10.1111/j.1365-2672.2004.02374.x."	Yavuz E	J Appl Microbiol	2004	2004/09/11			10.1111/j.1365-2672.2004.02374.x
15388352	Structural studies of the main exopolysaccharide produced by the deep-sea bacterium Alteromonas infernus	Roger O, Kervarec N, Ratiskol J, Colliec-Jouault S, Chevolot L.	"Carbohydr Res. 2004 Oct 4;339(14):2371-80. doi: 10.1016/j.carres.2004.07.021."	Roger O	Carbohydr Res	2004	2004/09/25			10.1016/j.carres.2004.07.021
15388698	Sulfurovum lithotrophicum gen. nov., sp. nov., a novel sulfur-oxidizing chemolithoautotroph within the epsilon-Proteobacteria isolated from Okinawa Trough hydrothermal sediments	Inagaki F, Takai K, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2004 Sep;54(Pt 5):1477-1482. doi: 10.1099/ijs.0.03042-0."	Inagaki F	Int J Syst Evol Microbiol	2004	2004/09/25			10.1099/ijs.0.03042-0
15466576	Abundance of reverse tricarboxylic acid cycle genes in free-living microorganisms at deep-sea hydrothermal vents	Campbell BJ, Cary SC.	"Appl Environ Microbiol. 2004 Oct;70(10):6282-9. doi: 10.1128/AEM.70.10.6282-6289.2004."	Campbell BJ	Appl Environ Microbiol	2004	2004/10/07	PMC522104		10.1128/AEM.70.10.6282-6289.2004
15545417	Thermosipho atlanticus sp. nov., a novel member of the Thermotogales isolated from a Mid-Atlantic Ridge hydrothermal vent	Urios L, Cueff-Gauchard V, Pignet P, Postec A, Fardeau ML, Ollivier B, Barbier G.	"Int J Syst Evol Microbiol. 2004 Nov;54(Pt 6):1953-1957. doi: 10.1099/ijs.0.63069-0."	Urios L	Int J Syst Evol Microbiol	2004	2004/11/17			10.1099/ijs.0.63069-0
15574952	Novel, attached, sulfur-oxidizing bacteria at shallow hydrothermal vents possess vacuoles not involved in respiratory nitrate accumulation	Kalanetra KM, Huston SL, Nelson DC.	"Appl Environ Microbiol. 2004 Dec;70(12):7487-96. doi: 10.1128/AEM.70.12.7487-7496.2004."	Kalanetra KM	Appl Environ Microbiol	2004	2004/12/03	PMC535177		10.1128/AEM.70.12.7487-7496.2004
